date,country,province,cumulative_confirmed,daily_confirmed,cumulative_deaths,daily_deaths,cumulative_recovered,daily_recovered
2020-07-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-07-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-08-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-09-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-10-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-11-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2020-12-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-01-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-02-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-03-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-04-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-05-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-06-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-05,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-06,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-07,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-08,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-09,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-10,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-11,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-12,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-13,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-14,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-15,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-16,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-17,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-18,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-19,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-20,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-21,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-22,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-23,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-24,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-25,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-26,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-27,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-28,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-29,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-30,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-07-31,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-08-01,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-08-02,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-08-03,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-08-04,China,Tibet,1,0.0,0,0.0,1.0,0.0
2021-08-05,China,Tibet,1,0.0,0,0.0,,
2021-08-06,China,Tibet,1,0.0,0,0.0,,
2021-08-07,China,Tibet,1,0.0,0,0.0,,
2021-08-08,China,Tibet,1,0.0,0,0.0,,
2021-08-09,China,Tibet,1,0.0,0,0.0,,
2021-08-10,China,Tibet,1,0.0,0,0.0,,
2021-08-11,China,Tibet,1,0.0,0,0.0,,
2021-08-12,China,Tibet,1,0.0,0,0.0,,
2021-08-13,China,Tibet,1,0.0,0,0.0,,
2021-08-14,China,Tibet,1,0.0,0,0.0,,
2021-08-15,China,Tibet,1,0.0,0,0.0,,
2021-08-16,China,Tibet,1,0.0,0,0.0,,
2021-08-17,China,Tibet,1,0.0,0,0.0,,
2021-08-18,China,Tibet,1,0.0,0,0.0,,
2021-08-19,China,Tibet,1,0.0,0,0.0,,
2021-08-20,China,Tibet,1,0.0,0,0.0,,
2021-08-21,China,Tibet,1,0.0,0,0.0,,
2021-08-22,China,Tibet,1,0.0,0,0.0,,
2021-08-23,China,Tibet,1,0.0,0,0.0,,
2021-08-24,China,Tibet,1,0.0,0,0.0,,
